id,user_id,product_id,order_date,status
5603,663,20,2024-10-07,placed
5604,453,457,2024-04-06,completed
5605,350,315,2024-06-07,placed
5606,1926,69,2024-09-26,completed
5607,1976,215,2024-05-25,placed
5608,1658,161,2023-09-09,shipped
5609,494,102,2025-01-08,placed
5610,620,376,2024-09-20,placed
5611,1028,206,2023-11-26,placed
5612,1117,145,2024-04-25,shipped
5613,919,57,2023-09-19,shipped
5614,6,83,2025-04-10,shipped
5615,288,481,2025-03-02,shipped
5616,1642,385,2023-12-08,completed
5617,1170,269,2023-11-21,completed
5618,1807,494,2023-12-27,completed
5619,1448,411,2023-07-22,placed
5620,1914,454,2023-12-30,placed
5621,608,187,2023-09-06,shipped
5622,457,6,2024-04-22,return_pending
5623,1765,353,2024-03-21,placed
5624,1226,350,2024-06-27,completed
5625,1236,110,2024-04-25,placed
5626,1030,483,2023-10-19,shipped
5627,624,407,2024-07-25,completed
5628,376,138,2023-06-01,shipped
5629,1915,51,2023-12-17,shipped
5630,447,403,2024-07-25,return_pending
5631,835,51,2024-03-20,placed
5632,1130,476,2023-08-19,completed
5633,1675,87,2023-06-07,shipped
5634,811,68,2023-11-17,returned
5635,1425,84,2024-08-11,completed
5636,1120,467,2024-11-23,placed
5637,1412,42,2024-01-05,return_pending
5638,959,219,2025-03-13,shipped
5639,1476,57,2024-08-24,placed
5640,849,226,2023-06-19,completed
5641,809,196,2023-08-01,completed
5642,979,248,2024-12-20,completed
5643,1925,166,2023-07-11,completed
5644,416,62,2024-11-15,shipped
5645,726,263,2025-02-06,returned
5646,1528,112,2023-08-08,completed
5647,454,253,2024-01-15,completed
5648,1315,199,2023-08-27,placed
5649,1558,178,2024-10-26,completed
5650,1217,436,2024-09-14,completed
5651,150,26,2024-12-19,returned
5652,1904,410,2023-10-28,placed
5653,759,246,2023-06-15,completed
5654,779,19,2024-07-20,returned
5655,973,265,2024-03-12,shipped
5656,763,317,2024-06-25,completed
5657,1002,20,2023-07-05,returned
5658,1539,106,2025-02-09,completed
5659,1417,237,2024-11-26,completed
5660,1340,306,2024-09-13,placed
5661,76,464,2023-09-27,completed
5662,599,246,2025-03-11,shipped
5663,1294,81,2023-09-03,placed
5664,225,150,2023-12-28,completed
5665,1554,397,2024-06-15,placed
5666,113,396,2023-05-08,return_pending
5667,251,10,2023-09-06,completed
5668,1257,321,2023-09-06,completed
5669,841,224,2025-03-14,shipped
5670,1815,414,2024-06-15,placed
5671,714,264,2023-05-29,shipped
5672,1107,149,2023-09-12,shipped
5673,125,278,2025-03-30,completed
5674,1199,274,2024-10-25,completed
5675,1093,194,2025-04-02,completed
5676,1071,432,2023-10-25,completed
5677,884,172,2024-06-15,completed
5678,1280,265,2023-09-11,completed
5679,1751,451,2025-04-07,shipped
5680,30,310,2023-10-26,completed
5681,281,26,2024-08-09,placed
5682,924,469,2023-12-14,completed
5683,1261,350,2024-11-12,placed
5684,1272,476,2024-07-31,completed
5685,368,356,2023-06-22,shipped
5686,495,26,2024-07-24,placed
5687,1049,34,2025-04-09,completed
5688,1610,264,2024-02-19,placed
5689,718,138,2023-11-07,placed
5690,1514,304,2024-09-21,shipped
5691,1017,183,2024-05-12,shipped
5692,1518,363,2025-03-05,completed
5693,1338,242,2023-09-11,completed
5694,606,54,2023-07-09,completed
5695,375,462,2024-08-22,placed
5696,639,168,2024-05-11,shipped
5697,1961,119,2024-06-09,completed
5698,1049,143,2024-07-01,placed
5699,1358,81,2024-12-04,placed
5700,1379,245,2025-02-09,completed
5701,116,402,2024-06-26,completed
5702,48,352,2023-08-14,shipped
5703,1762,358,2024-05-26,shipped
5704,1802,407,2023-10-24,completed
5705,99,62,2024-12-03,placed
5706,1483,46,2024-01-25,return_pending
5707,1547,87,2023-11-10,return_pending
5708,1621,99,2025-02-10,completed
5709,405,295,2023-10-31,shipped
5710,1238,399,2025-01-30,placed
5711,685,53,2023-12-04,return_pending
5712,903,472,2024-07-24,shipped
5713,503,192,2024-06-06,shipped
5714,1745,447,2024-08-08,shipped
5715,1472,476,2024-05-19,shipped
5716,894,80,2023-09-28,completed
5718,258,360,2023-08-02,completed
5719,844,487,2024-08-17,completed
5720,121,326,2023-06-02,shipped
5721,810,194,2024-02-23,completed
5722,978,141,2023-11-01,shipped
5723,54,108,2024-02-04,placed
5724,1019,303,2024-07-18,placed
5725,1355,265,2023-04-17,completed
5726,784,447,2024-02-24,placed
5727,241,290,2023-10-30,returned
5728,1779,209,2023-04-28,returned
5729,1554,475,2024-10-15,placed
5730,483,413,2024-07-19,shipped
5731,1013,165,2024-12-11,completed
5732,187,427,2024-11-02,returned
5733,1882,342,2024-10-30,completed
5734,656,371,2025-04-12,shipped
5735,262,320,2023-11-18,placed
5736,953,152,2023-04-30,shipped
5737,1388,455,2025-03-11,shipped
5738,491,290,2023-07-10,shipped
5739,431,432,2024-03-26,completed
5740,239,268,2024-01-14,shipped
5741,304,151,2024-03-27,completed
5742,298,207,2024-03-09,shipped
5743,76,255,2023-06-27,shipped
5744,1724,353,2023-09-06,shipped
5745,1357,377,2023-10-31,shipped
5746,1924,141,2025-04-03,completed
5747,999,343,2024-02-19,shipped
5748,1782,358,2024-12-04,completed
5749,642,96,2024-05-14,returned
5750,1498,429,2024-11-02,completed
5751,827,370,2023-06-24,completed
5752,1947,227,2023-06-30,completed
5753,283,193,2024-03-06,shipped
5754,591,303,2023-05-09,completed
5755,72,314,2024-10-30,returned
5756,1287,493,2024-03-10,placed
5757,703,389,2024-06-07,completed
5758,1903,377,2024-05-25,completed
5759,1911,461,2025-02-18,returned
5760,1966,118,2024-03-22,shipped
5761,575,5,2025-03-31,shipped
5762,1000,444,2024-04-09,shipped
5763,892,352,2024-04-02,completed
5764,12,243,2024-10-09,placed
5765,141,21,2024-01-18,shipped
5766,1790,152,2024-02-01,shipped
5767,1579,128,2023-12-28,shipped
5768,17,124,2023-11-25,shipped
5769,1087,146,2023-08-01,completed
5770,253,277,2023-12-24,return_pending
5771,465,310,2023-09-04,shipped
5772,376,394,2024-12-09,completed
5773,1828,152,2023-06-13,completed
5774,981,360,2024-08-09,placed
5775,520,111,2024-08-16,completed
5776,1861,469,2023-08-27,placed
5777,90,473,2024-03-08,completed
5778,720,116,2023-07-31,completed
5779,804,188,2025-04-04,completed
5780,796,57,2024-04-29,shipped
5781,630,251,2023-05-31,completed
5782,1885,384,2024-05-25,completed
5783,1199,407,2024-07-19,completed
5784,76,150,2023-12-28,completed
5785,1637,452,2025-02-11,completed
5786,926,162,2024-01-31,shipped
5787,1687,120,2023-11-02,placed
5788,400,70,2023-04-24,completed
5789,1806,412,2024-04-22,completed
5790,970,351,2024-02-25,placed
5791,1095,99,2024-04-21,placed
5792,1204,167,2025-01-06,placed
5793,1148,298,2024-02-21,completed
5794,1405,151,2025-02-19,completed
5795,1317,326,2023-11-02,completed
5796,797,464,2023-10-10,shipped
5797,195,2,2025-03-31,shipped
5798,1935,152,2024-05-15,completed
5799,228,401,2023-07-08,placed
5800,1455,365,2024-03-26,shipped
5801,1966,65,2023-09-30,completed
5802,1460,326,2023-06-30,completed
5803,1811,69,2024-07-02,shipped
5804,461,121,2023-07-16,return_pending
5805,618,109,2023-11-19,placed
5806,1045,316,2024-11-30,placed
5807,64,247,2024-11-10,shipped
5808,165,434,2024-02-14,completed
5809,27,93,2024-08-18,shipped
5810,1335,268,2024-05-23,completed
5811,1012,103,2025-04-05,placed
5812,285,431,2024-07-10,shipped
5813,1684,451,2023-06-22,shipped
5814,281,112,2024-06-28,completed
5815,838,321,2024-04-18,completed
5816,831,411,2023-11-01,completed
5817,1188,304,2023-12-26,completed
5818,1922,344,2023-10-08,completed
5819,918,62,2024-03-27,completed
5820,224,300,2024-03-03,returned
5821,784,403,2024-07-20,completed
5822,1170,443,2023-04-17,completed
5823,965,136,2024-12-20,completed
5824,950,55,2024-03-14,completed
5825,1892,108,2024-02-15,shipped
5826,1054,303,2024-07-30,completed
5827,45,258,2023-09-27,placed
5828,1811,253,2024-10-31,placed
5829,471,222,2023-09-19,completed
5830,34,478,2024-08-24,placed
5831,653,369,2023-10-02,return_pending
5832,1451,167,2024-11-26,completed
5833,830,429,2024-04-07,completed
5834,1910,160,2024-06-11,shipped
5835,221,449,2024-08-03,completed
5836,1892,166,2025-02-06,shipped
5837,534,205,2025-03-07,shipped
5838,692,267,2024-02-29,return_pending
5839,1972,138,2024-05-07,placed
5840,1391,368,2023-09-13,completed
5841,932,443,2024-04-14,completed
5842,841,346,2024-12-19,returned
5843,1767,248,2023-11-18,completed
5844,1011,55,2023-10-01,completed
5845,1939,404,2024-09-03,return_pending
5846,1574,209,2023-10-04,completed
5847,582,17,2023-08-02,completed
5848,1140,68,2023-08-03,completed
5849,239,133,2025-01-13,shipped
5850,1359,188,2023-04-17,placed
5851,441,407,2025-01-31,placed
5852,148,430,2024-01-04,completed
5853,1033,308,2025-01-12,shipped
5854,1312,138,2025-03-06,completed
5855,388,174,2024-02-09,completed
5856,1074,412,2023-06-04,shipped
5857,1874,97,2023-12-10,shipped
5858,1541,171,2025-04-14,completed
5859,916,154,2023-10-16,return_pending
5860,1879,183,2024-03-02,completed
5861,638,242,2023-05-01,placed
5862,1611,304,2025-04-01,completed
5863,1701,285,2023-04-29,completed
5864,278,27,2024-01-08,completed
5865,1978,402,2024-11-23,shipped
5866,1860,360,2024-12-18,shipped
5867,989,60,2024-02-17,shipped
5868,1324,202,2023-09-08,shipped
5869,1826,250,2023-09-30,placed
5870,589,362,2024-08-14,completed
5871,1834,69,2025-01-11,completed
5872,649,458,2023-05-08,completed
5873,618,370,2024-08-14,shipped
5874,1631,21,2024-06-09,shipped
5875,135,152,2024-05-12,completed
5876,580,102,2024-08-24,returned
5877,1171,387,2023-10-18,shipped
5878,490,488,2025-01-05,shipped
5879,478,95,2023-08-04,shipped
5880,1183,446,2024-04-27,completed
5881,384,361,2023-04-27,returned
5882,163,229,2023-10-21,completed
5883,441,125,2023-12-07,completed
5884,1877,258,2023-07-02,shipped
5885,1213,322,2024-06-06,placed
5886,415,487,2024-05-31,completed
5887,1363,369,2024-12-10,shipped
5888,1631,426,2024-11-10,placed
5889,1205,236,2023-09-07,returned
5890,288,162,2023-10-20,shipped
5891,1858,42,2024-03-19,placed
5892,187,276,2023-04-26,shipped
5893,1908,353,2023-12-06,completed
5894,1162,68,2024-12-03,placed
5895,130,173,2025-01-24,shipped
5896,194,492,2023-04-24,completed
5897,316,331,2024-12-29,return_pending
5898,1809,125,2024-07-08,shipped
5899,1888,170,2023-07-10,completed
5900,144,47,2024-10-11,completed
5901,16,261,2025-02-09,placed
5902,1326,217,2023-08-29,shipped
5903,423,305,2024-01-06,completed
5904,245,124,2025-01-06,completed
5905,927,293,2024-01-29,shipped
5906,1131,162,2024-04-07,placed
5907,1112,201,2024-01-02,placed
5908,129,454,2023-07-21,completed
5909,907,402,2024-08-04,completed
5910,887,462,2024-07-18,completed
5911,341,275,2024-07-16,completed
5912,4,206,2023-05-29,return_pending
5913,1351,40,2024-05-29,returned
5914,1434,273,2024-11-13,completed
5915,1903,188,2025-01-12,completed
5916,306,355,2025-01-21,placed
5917,908,93,2025-02-24,shipped
5918,607,42,2023-11-02,completed
5919,1745,465,2024-07-26,returned
5920,1249,379,2024-07-19,placed
5921,1995,107,2024-01-21,completed
5922,1372,328,2024-07-14,returned
5923,992,65,2024-05-14,completed
5924,321,365,2024-09-17,completed
5925,559,309,2024-09-26,shipped
5926,1205,484,2024-05-19,placed
5927,618,135,2023-05-20,shipped
5928,711,494,2025-01-30,completed
5929,1410,389,2025-03-07,placed
5930,1642,24,2023-11-18,shipped
5931,1816,28,2023-08-01,completed
5932,1796,62,2024-02-29,completed
5933,1132,491,2023-10-05,completed
5934,531,273,2025-02-28,returned
5935,410,229,2024-10-06,placed
5936,1995,20,2024-08-28,shipped
5937,1320,3,2023-11-19,completed
5938,818,421,2024-08-10,shipped
5939,1195,218,2023-07-04,completed
5940,1355,399,2023-12-26,completed
5941,493,307,2024-03-23,completed
5942,1219,432,2024-12-24,placed
5943,12,136,2025-01-28,completed
5944,195,397,2023-06-02,return_pending
5945,490,432,2024-03-04,placed
5946,795,3,2023-08-29,shipped
5947,881,193,2024-09-04,completed
5948,182,73,2024-08-24,placed
5949,962,415,2023-11-19,completed
5950,1841,361,2024-01-23,shipped
5951,656,118,2024-07-12,return_pending
5952,1922,154,2024-06-08,shipped
5953,1340,209,2024-02-22,returned
5954,694,440,2025-02-23,placed
5955,30,34,2024-07-16,placed
5956,1620,137,2023-06-28,shipped
5957,1702,318,2024-06-16,completed
5958,1820,120,2025-03-28,completed
5959,1817,115,2024-07-20,completed
5960,1120,13,2023-09-18,shipped
5961,1405,69,2024-05-04,placed
5962,778,425,2024-10-28,completed
5963,444,333,2025-01-30,completed
5964,298,257,2023-06-26,placed
5965,808,89,2024-09-20,placed
5966,1761,47,2023-05-05,shipped
5967,845,260,2024-03-03,shipped
5968,1016,228,2023-04-30,completed
5969,1385,447,2025-01-09,shipped
5970,1398,180,2024-12-15,completed
5971,554,10,2023-12-18,completed
5972,303,284,2023-07-07,completed
5973,421,377,2024-09-03,completed
5974,1270,126,2024-12-23,completed
5975,1744,134,2023-09-12,completed
5976,1261,155,2024-09-27,completed
5977,1558,248,2025-02-24,completed
5978,185,140,2025-01-29,placed
5979,468,318,2024-09-22,shipped
5980,754,436,2025-02-18,shipped
5981,363,176,2025-02-16,placed
5982,1307,323,2024-08-27,completed
5983,1577,174,2025-04-12,completed
5984,336,481,2024-06-15,completed
5985,162,74,2023-10-14,shipped
5986,1184,351,2024-12-29,completed
5987,1498,143,2023-09-12,placed
5988,1625,455,2024-03-20,placed
5989,1346,292,2023-09-01,completed
5990,12,398,2023-06-07,shipped
5991,1448,112,2023-10-29,placed
5992,1097,206,2024-02-04,shipped
5993,588,131,2023-04-28,shipped
5994,1882,369,2023-04-22,placed
5995,201,110,2024-02-03,shipped
5996,522,370,2023-09-13,placed
5997,1888,67,2024-08-08,placed
5998,505,382,2023-09-24,completed
5999,1762,86,2025-03-22,shipped
6000,1712,275,2023-07-22,completed
6001,788,227,2024-09-17,shipped
6002,1063,460,2024-11-28,return_pending
6003,60,438,2024-01-26,completed
6004,578,325,2025-03-16,shipped
6005,321,10,2024-12-09,shipped
6006,1459,489,2023-10-01,placed
6007,1660,417,2024-05-13,completed
6008,1700,397,2023-06-05,shipped
6009,1432,384,2023-08-02,shipped
6010,923,355,2024-06-17,return_pending
6011,1410,435,2024-08-27,shipped
6012,1695,288,2023-12-18,completed
6013,569,459,2023-07-23,completed
6014,1102,112,2024-11-21,completed
6015,1218,486,2025-04-07,completed
6016,1309,24,2024-08-07,completed
6017,527,291,2023-08-02,returned
6018,524,339,2024-09-15,return_pending
6019,613,326,2025-04-11,shipped
6020,1180,168,2025-02-19,shipped
6021,1364,438,2024-07-09,shipped
6022,125,109,2025-01-05,completed
6023,871,428,2024-09-15,placed
6024,280,190,2025-03-02,shipped
6025,917,490,2023-06-23,placed
6026,1930,355,2024-05-16,completed
6027,622,196,2025-03-06,completed
6028,846,33,2024-07-14,shipped
6029,1893,205,2023-12-28,completed
6030,1682,312,2024-03-03,shipped
6031,1752,420,2024-03-29,shipped
6032,1934,182,2024-11-13,returned
6033,674,491,2025-02-27,completed
6034,1152,147,2023-09-09,shipped
6035,314,427,2025-04-11,returned
6036,332,268,2024-05-20,shipped
6037,1174,11,2024-10-27,completed
6038,1478,70,2024-09-18,completed
6039,36,256,2025-03-19,shipped
6040,1709,396,2024-07-07,completed
6041,1444,219,2024-02-06,shipped
6042,1046,297,2024-11-16,shipped
6043,206,409,2024-07-19,shipped
6044,639,362,2023-09-27,completed
6045,848,259,2024-02-20,completed
6046,1981,3,2023-07-12,completed
6047,1380,84,2024-04-12,completed
6048,440,156,2023-06-04,placed
6049,729,151,2025-03-02,placed
6050,1120,176,2024-09-01,shipped
6051,1953,195,2024-07-04,returned
6052,941,426,2024-10-21,completed
6053,164,472,2023-11-14,return_pending
6054,148,107,2023-09-03,shipped
6055,1554,424,2023-05-29,completed
6056,294,134,2023-08-16,completed
6057,195,276,2023-09-11,completed
6058,663,395,2024-05-13,completed
6059,480,352,2023-06-07,shipped
6060,1901,380,2024-04-14,completed
6061,123,155,2024-06-18,completed
6062,1424,277,2025-03-12,shipped
6063,699,236,2023-04-16,return_pending
6064,965,240,2023-08-05,completed
6065,1476,370,2023-06-03,completed
6067,1128,342,2025-04-06,completed
6068,1779,35,2023-07-16,shipped
6069,1486,47,2024-03-18,completed
6070,1767,214,2023-12-05,placed
6071,1742,412,2024-09-22,returned
6072,710,405,2024-07-18,placed
6073,396,494,2024-09-24,shipped
6074,912,146,2023-10-24,returned
6075,1361,159,2024-08-07,placed
6076,1005,444,2023-12-17,placed
6077,1623,125,2024-07-26,completed
6078,1166,110,2023-12-02,shipped
6079,317,37,2023-10-05,placed
6080,1735,277,2023-10-31,shipped
6081,1582,14,2023-10-04,completed
6082,1824,473,2024-09-28,shipped
6083,1551,347,2023-09-19,completed
6084,1580,232,2024-04-28,shipped
6085,1425,316,2023-05-19,shipped
6086,681,124,2024-08-22,placed
6087,1334,279,2023-06-09,returned
6088,495,479,2023-08-24,completed
6089,556,111,2024-06-22,placed
6090,610,124,2024-09-19,placed
6091,1797,413,2023-10-30,shipped
6092,109,431,2023-06-22,completed
6093,1819,30,2024-06-27,placed
6094,372,115,2024-07-20,shipped
6095,855,90,2023-04-21,completed
6096,616,212,2025-04-06,shipped
6097,768,38,2023-10-25,placed
6098,1915,83,2023-07-14,placed
6099,206,27,2025-02-08,shipped
6100,847,217,2024-08-30,placed
6101,43,360,2024-10-27,placed
6102,865,486,2024-02-22,completed
6103,1269,372,2023-05-17,shipped
6104,1311,215,2024-03-31,shipped
6105,1379,221,2024-12-05,completed
6106,785,15,2024-07-01,completed
6107,476,443,2025-01-02,placed
6108,83,259,2025-01-28,placed
6109,1134,266,2024-02-07,placed
6110,1974,463,2024-07-03,return_pending
6111,190,120,2024-11-07,completed
6112,800,464,2024-02-18,placed
6113,936,401,2024-12-13,shipped
6114,1933,128,2023-08-05,completed
6115,251,211,2024-12-20,placed
6116,1748,11,2024-09-06,completed
6117,291,176,2024-02-09,return_pending
6118,1669,133,2024-05-12,placed
6119,1225,325,2024-05-26,placed
6120,1821,320,2025-03-13,placed
6121,326,14,2024-09-12,placed
6122,1535,50,2024-03-06,completed
6123,1433,410,2023-11-21,placed
6124,1631,72,2024-01-12,shipped
6125,1814,69,2024-12-26,completed
6126,1986,391,2025-03-19,return_pending
6127,1965,383,2024-04-14,shipped
6128,837,16,2024-11-04,placed
6129,508,439,2024-09-24,shipped
6130,731,334,2024-01-04,completed
6131,1625,357,2024-07-11,placed
6132,72,56,2023-04-17,shipped
6133,1271,105,2023-06-15,returned
6134,641,132,2023-12-14,placed
6135,1748,484,2023-08-19,placed
6136,940,48,2025-03-16,completed
6137,1879,248,2023-08-08,placed
6138,608,273,2023-05-05,placed
6139,1611,111,2024-10-25,placed
6140,1959,420,2024-01-26,completed
6141,566,326,2024-03-04,returned
6142,1368,336,2023-11-29,completed
6143,1995,349,2024-02-22,placed
6144,1949,484,2023-07-16,placed
6145,54,38,2024-07-10,completed
6146,1754,357,2024-03-24,completed
6147,528,240,2023-08-19,completed
6148,611,318,2024-10-28,completed
6149,1556,121,2023-04-18,returned
6150,1582,48,2025-01-28,placed
6151,1987,10,2025-03-25,placed
6152,193,233,2023-10-26,completed
6153,1919,36,2024-06-30,shipped
6154,58,413,2025-02-19,shipped
6155,1461,462,2025-03-08,completed
6156,1135,4,2024-03-14,shipped
6157,129,44,2024-01-20,shipped
6158,1873,56,2023-05-21,return_pending
6159,706,42,2023-11-19,placed
6160,1949,255,2024-04-27,shipped
6161,852,228,2023-07-24,placed
6162,1350,114,2024-05-06,completed
6163,8,237,2023-04-26,placed
6164,29,397,2023-10-08,completed
6165,1136,174,2025-03-10,placed
6166,947,255,2024-11-10,shipped
6167,1697,466,2024-02-28,completed
6168,131,417,2023-09-12,shipped
6169,188,277,2024-05-31,shipped
6170,1699,464,2023-09-19,completed
6171,709,335,2023-08-22,placed
6172,1499,441,2023-12-11,returned
6173,1388,69,2024-12-11,placed
6174,1228,326,2025-04-07,completed
6175,212,230,2024-12-20,completed
6176,1645,67,2024-02-28,shipped
6177,276,304,2024-02-08,placed
6178,1097,460,2024-06-01,placed
6179,1703,484,2023-06-19,returned
6180,1796,417,2024-03-23,completed
6181,243,36,2024-10-15,shipped
6182,1811,417,2024-09-12,shipped
6183,1126,159,2024-01-30,placed
6184,987,149,2023-12-27,completed
6185,685,27,2024-02-05,returned
6186,171,475,2024-11-09,placed
6187,653,72,2024-08-12,completed
6188,1933,248,2024-01-25,placed
6189,188,101,2023-11-17,completed
6190,1465,190,2024-05-11,shipped
6191,1110,96,2023-06-23,completed
6192,1500,384,2024-10-15,return_pending
6193,52,282,2023-06-22,completed
6194,111,322,2024-03-28,return_pending
6195,1973,396,2023-07-10,shipped
6196,877,278,2023-11-20,returned
6197,1878,17,2024-01-20,completed
6198,1067,263,2024-06-28,placed
6199,211,107,2023-08-27,shipped
6200,1992,68,2025-01-12,return_pending
6201,1224,128,2023-12-21,placed
6202,1834,293,2024-09-06,shipped
6203,858,294,2023-12-02,completed
6204,1776,96,2023-04-17,placed
6205,627,395,2023-07-09,completed
6206,1050,1,2024-05-15,shipped
6207,1943,409,2023-07-11,shipped
6208,299,298,2024-04-23,completed
6209,1101,180,2023-05-18,completed
6210,924,408,2023-11-12,completed
6211,137,181,2023-04-26,completed
6212,1044,235,2023-06-13,shipped
6213,440,440,2025-04-10,completed
6214,211,319,2023-04-18,completed
6215,752,337,2025-02-23,return_pending
6216,1575,8,2023-05-07,completed
6217,435,443,2025-01-15,completed
6218,780,429,2025-02-10,shipped
6219,1231,27,2025-03-03,completed
6220,439,308,2024-07-22,completed
6221,1998,146,2024-03-25,placed
6222,1803,91,2024-04-16,completed
6223,666,342,2024-03-03,completed
6224,1066,272,2023-12-16,placed
6225,411,322,2024-12-31,completed
6226,1547,5,2025-03-14,placed
6227,806,82,2023-10-28,completed
6228,610,387,2023-10-09,shipped
6229,427,219,2024-03-19,placed
6230,1299,118,2024-11-07,placed
6231,1472,81,2023-10-08,shipped
6232,902,464,2024-06-15,placed
6233,942,70,2023-08-30,completed
6234,1908,115,2023-06-17,placed
6235,742,263,2023-08-28,completed
6236,1393,306,2024-07-22,completed
6237,1962,142,2025-03-25,return_pending
6238,1244,422,2023-09-19,shipped
6239,1601,488,2024-08-16,placed
6240,1891,207,2024-11-01,completed
6241,1256,111,2025-03-29,completed
6242,328,303,2024-01-18,shipped
6243,1467,112,2024-08-17,placed
6244,52,417,2024-06-23,shipped
6245,1910,43,2025-03-06,shipped
6246,1967,347,2024-10-29,shipped
6247,376,285,2023-06-01,completed
6248,263,128,2023-11-29,completed
6249,267,185,2024-12-04,returned
6250,359,229,2023-11-20,placed
6251,1341,389,2025-03-01,completed
6252,1348,221,2024-10-12,shipped
6253,1945,352,2024-12-24,shipped
6254,1932,444,2023-10-13,completed
6255,1690,117,2023-08-28,completed
6256,1894,70,2025-01-25,returned
6257,1902,386,2023-06-20,completed
6258,652,70,2025-02-12,placed
6259,1963,110,2025-03-10,shipped
6260,1587,427,2024-08-23,completed
6261,1653,132,2024-03-01,completed
6262,1445,56,2024-06-02,shipped
6263,46,477,2025-03-05,shipped
6264,1845,443,2024-03-24,return_pending
6265,600,89,2023-11-07,completed
6266,720,137,2024-03-05,shipped
6267,1913,131,2023-11-03,returned
6268,1293,218,2024-02-18,completed
6269,601,176,2023-07-02,placed
6270,381,171,2023-11-06,placed
6271,118,475,2024-12-15,completed
6272,1590,100,2023-09-14,shipped
6273,1977,480,2024-06-07,completed
6274,116,129,2025-03-19,completed
6275,1654,57,2024-07-29,shipped
6276,260,181,2024-05-02,completed
6277,1099,246,2024-12-05,completed
6278,1504,144,2023-04-21,shipped
6279,305,51,2023-05-18,completed
6280,7,368,2024-11-19,completed
6281,366,459,2023-04-24,completed
6282,1658,218,2023-06-12,placed
6283,523,104,2023-10-29,completed
6284,1372,383,2023-08-29,shipped
6285,1462,55,2023-08-30,shipped
6286,1239,257,2024-01-12,shipped
6287,429,346,2023-08-04,completed
6288,791,156,2023-05-09,placed
6289,1522,53,2023-07-02,placed
6290,1564,442,2024-03-13,placed
6291,747,329,2024-03-04,completed
6292,367,444,2023-09-02,placed
6293,313,187,2024-04-13,completed
6294,538,364,2024-06-15,placed
6295,921,150,2025-04-09,completed
6296,1078,264,2023-04-23,completed
6297,1565,250,2025-02-14,shipped
6298,1491,433,2023-06-04,placed
6299,865,298,2024-10-07,shipped
6300,1188,411,2024-02-29,completed
6301,782,423,2024-03-27,shipped
6302,334,211,2023-04-29,completed
6303,1571,25,2024-07-10,placed
6304,798,294,2024-07-19,shipped
6305,348,341,2023-06-14,completed
6306,273,152,2023-08-21,placed
6307,963,24,2023-11-13,completed
6308,720,252,2023-06-15,return_pending
6309,1774,60,2023-06-02,placed
6310,1438,467,2024-03-13,completed
6311,500,434,2024-07-27,shipped
6312,1117,367,2025-02-14,completed
6313,685,66,2024-04-12,shipped
6314,79,398,2024-04-29,completed
6315,622,53,2023-10-08,shipped
6316,1241,416,2024-04-25,completed
6317,947,106,2023-06-05,completed
6318,358,96,2024-08-25,placed
6319,618,476,2023-07-05,placed
6320,507,176,2024-01-06,completed
6321,1583,39,2025-03-31,shipped
6322,1205,168,2023-10-21,return_pending
6323,576,42,2023-05-15,return_pending
6324,1270,367,2023-11-26,completed
6325,244,104,2024-02-27,completed
6326,506,333,2024-08-22,placed
6327,422,204,2024-03-15,completed
6328,1344,8,2023-06-07,placed
6329,1111,463,2024-12-31,shipped
6330,217,282,2024-05-12,shipped
6331,1514,396,2024-12-22,returned
6332,1543,43,2024-04-19,placed
6333,1302,435,2023-07-12,completed
6334,1873,110,2023-10-24,shipped
6335,1746,475,2024-07-06,placed
6336,1009,210,2024-06-24,completed
6337,1193,237,2023-07-06,placed
6338,330,356,2025-02-08,shipped
6339,650,319,2024-09-05,completed
6340,1465,49,2023-10-17,placed
6341,391,115,2024-02-11,shipped
6342,1520,155,2025-02-19,shipped
6343,381,137,2025-01-22,completed
6344,1330,167,2023-10-04,completed
6345,742,321,2025-03-18,shipped
6346,820,199,2023-08-06,shipped
6347,673,474,2024-02-08,shipped
6348,513,71,2024-06-26,shipped
6349,1772,500,2025-03-19,completed
6350,949,7,2025-04-05,placed
6351,1212,200,2025-02-10,completed
6352,930,336,2023-10-10,return_pending
6353,1540,67,2024-11-24,completed
6354,913,493,2024-12-30,placed
6355,644,138,2024-05-18,completed
6356,427,242,2024-12-24,completed
6357,502,455,2024-08-08,shipped
6358,730,213,2025-01-11,completed
6359,1284,181,2025-01-18,completed
6360,1537,254,2025-01-03,placed
6361,71,101,2024-08-06,shipped
6362,478,351,2023-10-19,placed
6363,1202,87,2025-04-08,shipped
6364,457,185,2025-04-08,completed
6365,189,91,2025-04-08,returned
6366,291,248,2025-03-07,return_pending
6367,1544,214,2024-04-16,placed
6368,1789,359,2024-09-29,return_pending
6369,920,249,2024-11-02,completed
6370,292,126,2025-01-01,completed
6371,1970,411,2025-02-10,return_pending
6372,756,438,2023-06-01,shipped
6373,1659,369,2024-02-15,shipped
6374,1835,4,2024-11-06,placed
6375,1307,88,2024-04-01,placed
6376,1568,151,2024-07-11,completed
6377,1870,176,2024-03-03,shipped
6378,377,211,2023-05-18,shipped
6379,1682,426,2023-10-22,placed
6380,1180,259,2023-06-24,returned
6381,508,91,2024-11-02,placed
6382,1437,259,2024-11-20,shipped
6383,528,412,2024-11-12,shipped
6384,1379,191,2023-12-22,placed
6385,559,81,2024-05-15,completed
6386,1787,415,2024-01-15,completed
